starttime	seconds	ctime	dtime	ttime	wait
Wed Jun 26 14:10:06 2013	1372248606	0	4263	4263	4263
Wed Jun 26 14:09:15 2013	1372248555	0	4263	4263	4263
Wed Jun 26 14:09:41 2013	1372248581	0	4263	4263	4263
Wed Jun 26 14:07:59 2013	1372248479	0	4263	4263	4263
Wed Jun 26 14:11:37 2013	1372248697	0	4264	4264	4264
Wed Jun 26 14:09:14 2013	1372248554	0	4264	4264	4264
Wed Jun 26 14:08:32 2013	1372248512	0	4264	4264	4264
Wed Jun 26 14:09:04 2013	1372248544	0	4264	4264	4264
Wed Jun 26 14:08:11 2013	1372248491	0	4265	4265	4265
Wed Jun 26 14:09:37 2013	1372248577	0	4265	4265	4265
Wed Jun 26 14:10:23 2013	1372248623	0	4265	4265	4265
Wed Jun 26 14:11:36 2013	1372248696	0	4265	4265	4265
Wed Jun 26 14:10:52 2013	1372248652	0	4265	4265	4265
Wed Jun 26 14:09:06 2013	1372248546	0	4265	4265	4265
Wed Jun 26 14:08:31 2013	1372248511	0	4265	4265	4265
Wed Jun 26 14:09:38 2013	1372248578	0	4265	4265	4265
Wed Jun 26 14:09:20 2013	1372248560	0	4265	4265	4265
Wed Jun 26 14:09:23 2013	1372248563	0	4265	4265	4265
Wed Jun 26 14:08:48 2013	1372248528	0	4266	4266	4265
Wed Jun 26 14:11:41 2013	1372248701	0	4266	4266	4266
Wed Jun 26 14:10:42 2013	1372248642	0	4266	4266	4266
Wed Jun 26 14:10:39 2013	1372248639	0	4266	4266	4266
Wed Jun 26 14:07:26 2013	1372248446	0	4266	4266	4266
Wed Jun 26 14:11:11 2013	1372248671	0	4266	4266	4266
Wed Jun 26 14:09:26 2013	1372248566	0	4266	4266	4266
Wed Jun 26 14:08:43 2013	1372248523	0	4266	4266	4266
Wed Jun 26 14:07:29 2013	1372248449	0	4267	4267	4267
Wed Jun 26 14:08:38 2013	1372248518	0	4267	4267	4267
Wed Jun 26 14:10:05 2013	1372248605	0	4267	4267	4267
Wed Jun 26 14:09:17 2013	1372248557	0	4267	4267	4267
Wed Jun 26 14:08:28 2013	1372248508	0	4267	4267	4267
Wed Jun 26 14:10:56 2013	1372248656	0	4267	4267	4267
Wed Jun 26 14:09:08 2013	1372248548	0	4267	4267	4267
Wed Jun 26 14:09:12 2013	1372248552	0	4268	4268	4268
Wed Jun 26 14:08:58 2013	1372248538	0	4268	4268	4268
Wed Jun 26 14:09:15 2013	1372248555	0	4268	4268	4268
Wed Jun 26 14:08:37 2013	1372248517	0	4268	4268	4268
Wed Jun 26 14:09:50 2013	1372248590	0	4268	4268	4268
Wed Jun 26 14:10:35 2013	1372248635	0	4268	4268	4268
Wed Jun 26 14:09:42 2013	1372248582	0	4268	4268	4268
Wed Jun 26 14:09:23 2013	1372248563	0	4268	4268	4268
Wed Jun 26 14:10:36 2013	1372248636	0	4268	4268	4268
Wed Jun 26 14:08:51 2013	1372248531	0	4268	4268	4268
Wed Jun 26 14:10:49 2013	1372248649	0	4268	4268	4268
Wed Jun 26 14:10:43 2013	1372248643	0	4268	4268	4268
Wed Jun 26 14:08:17 2013	1372248497	0	4269	4269	4269
Wed Jun 26 14:08:54 2013	1372248534	0	4269	4269	4269
Wed Jun 26 14:10:14 2013	1372248614	0	4269	4269	4269
Wed Jun 26 14:09:56 2013	1372248596	0	4269	4269	4269
Wed Jun 26 14:10:01 2013	1372248601	0	4269	4269	4269
Wed Jun 26 14:10:51 2013	1372248651	0	4269	4269	4269
Wed Jun 26 14:08:28 2013	1372248508	0	4269	4269	4269
Wed Jun 26 14:11:58 2013	1372248718	0	4269	4269	4269
Wed Jun 26 14:09:30 2013	1372248570	0	4269	4269	4269
Wed Jun 26 14:11:56 2013	1372248716	0	4269	4269	4269
Wed Jun 26 14:10:02 2013	1372248602	0	4270	4270	4270
Wed Jun 26 14:08:55 2013	1372248535	0	4270	4270	4270
Wed Jun 26 14:08:45 2013	1372248525	0	4270	4270	4270
Wed Jun 26 14:09:13 2013	1372248553	0	4270	4270	4270
Wed Jun 26 14:09:12 2013	1372248552	0	4271	4271	4271
Wed Jun 26 14:09:59 2013	1372248599	0	4271	4271	4271
Wed Jun 26 14:10:33 2013	1372248633	0	4271	4271	4271
Wed Jun 26 14:10:24 2013	1372248624	0	4271	4271	4271
Wed Jun 26 14:10:38 2013	1372248638	0	4271	4271	4271
Wed Jun 26 14:10:28 2013	1372248628	0	4271	4271	4271
Wed Jun 26 14:10:35 2013	1372248635	0	4271	4271	4271
Wed Jun 26 14:09:37 2013	1372248577	0	4271	4271	4271
Wed Jun 26 14:11:24 2013	1372248684	0	4271	4271	4271
Wed Jun 26 14:11:17 2013	1372248677	0	4271	4271	4271
Wed Jun 26 14:11:19 2013	1372248679	0	4271	4271	4271
Wed Jun 26 14:10:14 2013	1372248614	0	4271	4271	4271
Wed Jun 26 14:11:36 2013	1372248696	0	4271	4271	4271
Wed Jun 26 14:09:25 2013	1372248565	0	4271	4271	4271
Wed Jun 26 14:10:45 2013	1372248645	0	4272	4272	4272
Wed Jun 26 14:09:16 2013	1372248556	0	4272	4272	4272
Wed Jun 26 14:10:33 2013	1372248633	0	4272	4272	4272
Wed Jun 26 14:10:42 2013	1372248642	0	4272	4272	4272
Wed Jun 26 14:10:12 2013	1372248612	0	4272	4272	4272
Wed Jun 26 14:10:06 2013	1372248606	0	4272	4272	4272
Wed Jun 26 14:10:00 2013	1372248600	0	4272	4272	4272
Wed Jun 26 14:11:00 2013	1372248660	0	4272	4272	4272
Wed Jun 26 14:10:10 2013	1372248610	0	4272	4272	4272
Wed Jun 26 14:08:49 2013	1372248529	0	4272	4272	4272
Wed Jun 26 14:09:17 2013	1372248557	0	4273	4273	4272
Wed Jun 26 14:09:19 2013	1372248559	0	4273	4273	4272
Wed Jun 26 14:10:32 2013	1372248632	0	4273	4273	4273
Wed Jun 26 14:09:22 2013	1372248562	0	4273	4273	4273
Wed Jun 26 14:09:40 2013	1372248580	0	4273	4273	4273
Wed Jun 26 14:09:35 2013	1372248575	0	4273	4273	4273
Wed Jun 26 14:09:15 2013	1372248555	0	4273	4273	4273
Wed Jun 26 14:11:45 2013	1372248705	0	4273	4273	4273
Wed Jun 26 14:10:58 2013	1372248658	0	4273	4273	4273
Wed Jun 26 14:09:54 2013	1372248594	0	4273	4273	4273
Wed Jun 26 14:09:02 2013	1372248542	0	4273	4273	4273
Wed Jun 26 14:10:53 2013	1372248653	0	4273	4273	4273
Wed Jun 26 14:10:00 2013	1372248600	0	4273	4273	4273
Wed Jun 26 14:09:36 2013	1372248576	0	4274	4274	4274
Wed Jun 26 14:10:43 2013	1372248643	0	4274	4274	4274
Wed Jun 26 14:10:29 2013	1372248629	0	4274	4274	4274
Wed Jun 26 14:08:29 2013	1372248509	0	4274	4274	4274
Wed Jun 26 14:11:50 2013	1372248710	0	4274	4274	4274
Wed Jun 26 14:10:40 2013	1372248640	0	4274	4274	4274
Wed Jun 26 14:09:34 2013	1372248574	0	4274	4274	4274
Wed Jun 26 14:11:31 2013	1372248691	0	4274	4274	4274
Wed Jun 26 14:10:02 2013	1372248602	0	4274	4274	4274
Wed Jun 26 14:10:27 2013	1372248627	0	4274	4274	4274
Wed Jun 26 14:09:16 2013	1372248556	0	4274	4274	4274
Wed Jun 26 14:08:25 2013	1372248505	0	4275	4275	4274
Wed Jun 26 14:11:00 2013	1372248660	0	4275	4275	4275
Wed Jun 26 14:11:09 2013	1372248669	0	4275	4275	4275
Wed Jun 26 14:10:37 2013	1372248637	0	4275	4275	4275
Wed Jun 26 14:11:56 2013	1372248716	0	4275	4275	4275
Wed Jun 26 14:08:14 2013	1372248494	0	4275	4275	4275
Wed Jun 26 14:10:22 2013	1372248622	0	4275	4275	4275
Wed Jun 26 14:08:57 2013	1372248537	0	4275	4275	4275
Wed Jun 26 14:10:47 2013	1372248647	0	4275	4275	4275
Wed Jun 26 14:10:58 2013	1372248658	0	4275	4275	4275
Wed Jun 26 14:11:22 2013	1372248682	0	4276	4276	4276
Wed Jun 26 14:10:41 2013	1372248641	0	4276	4276	4276
Wed Jun 26 14:09:05 2013	1372248545	0	4276	4276	4276
Wed Jun 26 14:07:58 2013	1372248478	0	4276	4276	4276
Wed Jun 26 14:11:41 2013	1372248701	0	4276	4276	4276
Wed Jun 26 14:10:22 2013	1372248622	0	4276	4276	4276
Wed Jun 26 14:10:03 2013	1372248603	0	4276	4276	4276
Wed Jun 26 14:09:55 2013	1372248595	0	4276	4276	4276
Wed Jun 26 14:09:13 2013	1372248553	0	4276	4276	4276
Wed Jun 26 14:09:20 2013	1372248560	0	4276	4276	4276
Wed Jun 26 14:09:53 2013	1372248593	0	4276	4276	4276
Wed Jun 26 14:10:32 2013	1372248632	0	4277	4277	4277
Wed Jun 26 14:10:44 2013	1372248644	0	4277	4277	4277
Wed Jun 26 14:10:40 2013	1372248640	0	4277	4277	4277
Wed Jun 26 14:10:39 2013	1372248639	0	4277	4277	4277
Wed Jun 26 14:10:11 2013	1372248611	0	4277	4277	4277
Wed Jun 26 14:12:21 2013	1372248741	0	4277	4277	4277
Wed Jun 26 14:09:07 2013	1372248547	0	4277	4277	4277
Wed Jun 26 14:08:53 2013	1372248533	0	4277	4277	4277
Wed Jun 26 14:10:41 2013	1372248641	0	4277	4277	4277
Wed Jun 26 14:08:48 2013	1372248528	0	4278	4278	4278
Wed Jun 26 14:09:11 2013	1372248551	0	4278	4278	4278
Wed Jun 26 14:08:59 2013	1372248539	0	4278	4278	4278
Wed Jun 26 14:11:39 2013	1372248699	0	4278	4278	4278
Wed Jun 26 14:10:35 2013	1372248635	0	4278	4278	4278
Wed Jun 26 14:10:15 2013	1372248615	0	4278	4278	4278
Wed Jun 26 14:09:04 2013	1372248544	0	4278	4278	4278
Wed Jun 26 14:11:27 2013	1372248687	0	4279	4279	4279
Wed Jun 26 14:10:01 2013	1372248601	0	4279	4279	4279
Wed Jun 26 14:09:44 2013	1372248584	0	4279	4279	4279
Wed Jun 26 14:11:59 2013	1372248719	0	4279	4279	4279
Wed Jun 26 14:10:20 2013	1372248620	0	4279	4279	4279
Wed Jun 26 14:09:37 2013	1372248577	0	4279	4279	4279
Wed Jun 26 14:10:57 2013	1372248657	0	4279	4279	4279
Wed Jun 26 14:09:26 2013	1372248566	0	4279	4279	4279
Wed Jun 26 14:11:37 2013	1372248697	0	4279	4279	4279
Wed Jun 26 14:11:22 2013	1372248682	0	4279	4279	4279
Wed Jun 26 14:09:38 2013	1372248578	0	4279	4279	4279
Wed Jun 26 14:09:19 2013	1372248559	0	4279	4279	4279
Wed Jun 26 14:12:26 2013	1372248746	0	4280	4280	4280
Wed Jun 26 14:10:31 2013	1372248631	0	4280	4280	4280
Wed Jun 26 14:09:44 2013	1372248584	0	4280	4280	4280
Wed Jun 26 14:10:29 2013	1372248629	0	4280	4280	4280
Wed Jun 26 14:10:13 2013	1372248613	0	4280	4280	4280
Wed Jun 26 14:09:37 2013	1372248577	0	4280	4280	4280
Wed Jun 26 14:08:49 2013	1372248529	0	4280	4280	4280
Wed Jun 26 14:10:14 2013	1372248614	0	4280	4280	4280
Wed Jun 26 14:10:03 2013	1372248603	0	4280	4280	4280
Wed Jun 26 14:10:46 2013	1372248646	0	4280	4280	4280
Wed Jun 26 14:08:17 2013	1372248497	0	4280	4280	4280
Wed Jun 26 14:09:21 2013	1372248561	0	4280	4280	4280
Wed Jun 26 14:09:41 2013	1372248581	0	4281	4281	4280
Wed Jun 26 14:10:49 2013	1372248649	0	4281	4281	4281
Wed Jun 26 14:09:25 2013	1372248565	0	4281	4281	4281
Wed Jun 26 14:09:31 2013	1372248571	0	4281	4281	4281
Wed Jun 26 14:10:30 2013	1372248630	0	4281	4281	4281
Wed Jun 26 14:09:22 2013	1372248562	0	4281	4281	4281
Wed Jun 26 14:10:53 2013	1372248653	0	4281	4281	4281
Wed Jun 26 14:11:15 2013	1372248675	0	4281	4281	4281
Wed Jun 26 14:09:21 2013	1372248561	0	4281	4281	4281
Wed Jun 26 14:11:30 2013	1372248690	0	4281	4281	4281
Wed Jun 26 14:10:28 2013	1372248628	0	4281	4281	4281
Wed Jun 26 14:10:15 2013	1372248615	0	4282	4282	4281
Wed Jun 26 14:10:48 2013	1372248648	0	4282	4282	4282
Wed Jun 26 14:12:00 2013	1372248720	0	4282	4282	4282
Wed Jun 26 14:10:38 2013	1372248638	0	4282	4282	4282
Wed Jun 26 14:08:52 2013	1372248532	0	4282	4282	4282
Wed Jun 26 14:08:08 2013	1372248488	0	4282	4282	4282
Wed Jun 26 14:10:15 2013	1372248615	0	4282	4282	4282
Wed Jun 26 14:09:10 2013	1372248550	0	4282	4282	4282
Wed Jun 26 14:11:53 2013	1372248713	0	4282	4282	4282
Wed Jun 26 14:10:29 2013	1372248629	0	4282	4282	4282
Wed Jun 26 14:10:00 2013	1372248600	0	4283	4283	4283
Wed Jun 26 14:09:59 2013	1372248599	0	4283	4283	4283
Wed Jun 26 14:11:00 2013	1372248660	0	4283	4283	4283
Wed Jun 26 14:10:25 2013	1372248625	0	4283	4283	4283
Wed Jun 26 14:11:33 2013	1372248693	0	4283	4283	4283
Wed Jun 26 14:11:35 2013	1372248695	0	4283	4283	4283
Wed Jun 26 14:11:39 2013	1372248699	0	4283	4283	4283
Wed Jun 26 14:10:33 2013	1372248633	0	4283	4283	4283
Wed Jun 26 14:10:45 2013	1372248645	0	4284	4284	4284
Wed Jun 26 14:11:13 2013	1372248673	0	4284	4284	4284
Wed Jun 26 14:11:08 2013	1372248668	0	4284	4284	4284
Wed Jun 26 14:07:42 2013	1372248462	0	4284	4284	4284
Wed Jun 26 14:10:07 2013	1372248607	0	4284	4284	4284
Wed Jun 26 14:09:06 2013	1372248546	0	4284	4284	4284
Wed Jun 26 14:11:12 2013	1372248672	0	4284	4284	4284
Wed Jun 26 14:10:54 2013	1372248654	0	4284	4284	4284
Wed Jun 26 14:09:24 2013	1372248564	0	4284	4284	4284
Wed Jun 26 14:10:31 2013	1372248631	0	4284	4284	4284
Wed Jun 26 14:10:44 2013	1372248644	0	4284	4284	4284
Wed Jun 26 14:09:49 2013	1372248589	0	4284	4284	4284
Wed Jun 26 14:10:00 2013	1372248600	0	4284	4284	4284
Wed Jun 26 14:08:13 2013	1372248493	0	4285	4285	4285
Wed Jun 26 14:11:19 2013	1372248679	0	4285	4285	4285
Wed Jun 26 14:10:13 2013	1372248613	0	4285	4285	4285
Wed Jun 26 14:09:33 2013	1372248573	0	4285	4285	4285
Wed Jun 26 14:11:58 2013	1372248718	0	4285	4285	4285
Wed Jun 26 14:09:57 2013	1372248597	0	4285	4285	4285
Wed Jun 26 14:10:27 2013	1372248627	0	4285	4285	4285
Wed Jun 26 14:09:24 2013	1372248564	0	4285	4285	4285
Wed Jun 26 14:10:11 2013	1372248611	0	4285	4285	4285
Wed Jun 26 14:10:26 2013	1372248626	0	4285	4285	4285
Wed Jun 26 14:09:13 2013	1372248553	0	4285	4285	4285
Wed Jun 26 14:11:36 2013	1372248696	0	4285	4285	4285
Wed Jun 26 14:10:04 2013	1372248604	0	4285	4285	4285
Wed Jun 26 14:10:32 2013	1372248632	0	4286	4286	4285
Wed Jun 26 14:10:43 2013	1372248643	0	4286	4286	4285
Wed Jun 26 14:09:30 2013	1372248570	0	4286	4286	4285
Wed Jun 26 14:10:12 2013	1372248612	0	4286	4286	4285
Wed Jun 26 14:09:54 2013	1372248594	0	4286	4286	4286
Wed Jun 26 14:10:50 2013	1372248650	0	4286	4286	4286
Wed Jun 26 14:10:08 2013	1372248608	0	4286	4286	4286
Wed Jun 26 14:11:40 2013	1372248700	0	4286	4286	4286
Wed Jun 26 14:08:44 2013	1372248524	0	4286	4286	4286
Wed Jun 26 14:11:41 2013	1372248701	0	4286	4286	4286
Wed Jun 26 14:09:08 2013	1372248548	0	4286	4286	4286
Wed Jun 26 14:09:05 2013	1372248545	0	4286	4286	4286
Wed Jun 26 14:09:57 2013	1372248597	0	4286	4286	4286
Wed Jun 26 14:08:44 2013	1372248524	0	4286	4286	4286
Wed Jun 26 14:10:19 2013	1372248619	0	4286	4286	4286
Wed Jun 26 14:08:14 2013	1372248494	0	4286	4286	4286
Wed Jun 26 14:08:51 2013	1372248531	0	4286	4286	4286
Wed Jun 26 14:11:23 2013	1372248683	0	4287	4287	4286
Wed Jun 26 14:09:15 2013	1372248555	0	4287	4287	4287
Wed Jun 26 14:10:42 2013	1372248642	0	4287	4287	4287
Wed Jun 26 14:09:59 2013	1372248599	0	4287	4287	4287
Wed Jun 26 14:09:33 2013	1372248573	0	4287	4287	4287
Wed Jun 26 14:09:48 2013	1372248588	0	4287	4287	4287
Wed Jun 26 14:10:24 2013	1372248624	0	4287	4287	4287
Wed Jun 26 14:09:21 2013	1372248561	0	4287	4287	4287
Wed Jun 26 14:11:27 2013	1372248687	0	4287	4287	4287
Wed Jun 26 14:09:09 2013	1372248549	0	4287	4287	4287
Wed Jun 26 14:10:06 2013	1372248606	0	4287	4287	4287
Wed Jun 26 14:10:55 2013	1372248655	0	4287	4287	4287
Wed Jun 26 14:10:46 2013	1372248646	0	4287	4287	4287
Wed Jun 26 14:09:44 2013	1372248584	0	4287	4287	4287
Wed Jun 26 14:09:44 2013	1372248584	0	4287	4287	4287
Wed Jun 26 14:09:38 2013	1372248578	0	4287	4287	4287
Wed Jun 26 14:10:34 2013	1372248634	0	4287	4287	4287
Wed Jun 26 14:10:11 2013	1372248611	0	4287	4287	4287
Wed Jun 26 14:10:35 2013	1372248635	0	4288	4288	4287
Wed Jun 26 14:12:27 2013	1372248747	0	4288	4288	4288
Wed Jun 26 14:09:49 2013	1372248589	0	4288	4288	4288
Wed Jun 26 14:10:15 2013	1372248615	0	4288	4288	4288
Wed Jun 26 14:09:58 2013	1372248598	0	4288	4288	4288
Wed Jun 26 14:10:21 2013	1372248621	0	4288	4288	4288
Wed Jun 26 14:10:19 2013	1372248619	0	4288	4288	4288
Wed Jun 26 14:11:22 2013	1372248682	0	4288	4288	4288
Wed Jun 26 14:10:05 2013	1372248605	0	4288	4288	4288
Wed Jun 26 14:09:23 2013	1372248563	0	4288	4288	4288
Wed Jun 26 14:10:41 2013	1372248641	0	4288	4288	4288
Wed Jun 26 14:09:01 2013	1372248541	0	4288	4288	4288
Wed Jun 26 14:09:47 2013	1372248587	0	4288	4288	4288
Wed Jun 26 14:10:34 2013	1372248634	0	4288	4288	4288
Wed Jun 26 14:10:12 2013	1372248612	0	4288	4288	4288
Wed Jun 26 14:10:59 2013	1372248659	0	4288	4288	4288
Wed Jun 26 14:09:04 2013	1372248544	0	4288	4288	4288
Wed Jun 26 14:10:11 2013	1372248611	0	4289	4289	4289
Wed Jun 26 14:10:25 2013	1372248625	0	4289	4289	4289
Wed Jun 26 14:09:24 2013	1372248564	0	4289	4289	4289
Wed Jun 26 14:09:49 2013	1372248589	0	4290	4290	4290
Wed Jun 26 14:08:48 2013	1372248528	0	4290	4290	4290
Wed Jun 26 14:11:41 2013	1372248701	0	4290	4290	4290
Wed Jun 26 14:10:14 2013	1372248614	0	4290	4290	4290
Wed Jun 26 14:12:18 2013	1372248738	0	4290	4290	4290
Wed Jun 26 14:10:24 2013	1372248624	0	4290	4290	4290
Wed Jun 26 14:09:21 2013	1372248561	0	4290	4290	4290
Wed Jun 26 14:10:48 2013	1372248648	0	4290	4290	4290
Wed Jun 26 14:09:10 2013	1372248550	0	4290	4290	4290
Wed Jun 26 14:08:50 2013	1372248530	0	4290	4290	4290
Wed Jun 26 14:10:22 2013	1372248622	0	4290	4290	4290
Wed Jun 26 14:10:31 2013	1372248631	0	4290	4290	4290
Wed Jun 26 14:09:51 2013	1372248591	0	4290	4290	4290
Wed Jun 26 14:11:36 2013	1372248696	0	4291	4291	4291
Wed Jun 26 14:10:47 2013	1372248647	0	4291	4291	4291
Wed Jun 26 14:10:31 2013	1372248631	0	4291	4291	4291
Wed Jun 26 14:09:42 2013	1372248582	0	4291	4291	4291
Wed Jun 26 14:09:58 2013	1372248598	0	4291	4291	4291
Wed Jun 26 14:10:07 2013	1372248607	0	4291	4291	4291
Wed Jun 26 14:10:16 2013	1372248616	0	4291	4291	4291
Wed Jun 26 14:10:52 2013	1372248652	0	4291	4291	4291
Wed Jun 26 14:08:52 2013	1372248532	0	4291	4291	4291
Wed Jun 26 14:08:46 2013	1372248526	0	4291	4291	4291
Wed Jun 26 14:10:10 2013	1372248610	0	4292	4292	4292
Wed Jun 26 14:10:41 2013	1372248641	0	4292	4292	4292
Wed Jun 26 14:09:26 2013	1372248566	0	4292	4292	4292
Wed Jun 26 14:10:09 2013	1372248609	0	4292	4292	4292
Wed Jun 26 14:10:12 2013	1372248612	0	4292	4292	4292
Wed Jun 26 14:11:44 2013	1372248704	0	4292	4292	4292
Wed Jun 26 14:11:57 2013	1372248717	0	4292	4292	4292
Wed Jun 26 14:09:04 2013	1372248544	0	4292	4292	4292
Wed Jun 26 14:11:08 2013	1372248668	0	4292	4292	4292
Wed Jun 26 14:12:32 2013	1372248752	0	4292	4292	4292
Wed Jun 26 14:11:11 2013	1372248671	0	4293	4293	4293
Wed Jun 26 14:10:09 2013	1372248609	0	4293	4293	4293
Wed Jun 26 14:10:33 2013	1372248633	0	4293	4293	4293
Wed Jun 26 14:10:23 2013	1372248623	0	4293	4293	4293
Wed Jun 26 14:11:29 2013	1372248689	0	4293	4293	4293
Wed Jun 26 14:10:31 2013	1372248631	0	4293	4293	4293
Wed Jun 26 14:10:58 2013	1372248658	0	4293	4293	4293
Wed Jun 26 14:09:02 2013	1372248542	0	4293	4293	4293
Wed Jun 26 14:09:25 2013	1372248565	0	4293	4293	4293
Wed Jun 26 14:09:47 2013	1372248587	0	4293	4293	4293
Wed Jun 26 14:10:09 2013	1372248609	0	4294	4294	4294
Wed Jun 26 14:10:44 2013	1372248644	0	4294	4294	4294
Wed Jun 26 14:11:01 2013	1372248661	0	4294	4294	4294
Wed Jun 26 14:11:25 2013	1372248685	0	4294	4294	4294
Wed Jun 26 14:10:57 2013	1372248657	0	4294	4294	4294
Wed Jun 26 14:09:52 2013	1372248592	0	4295	4295	4295
Wed Jun 26 14:11:28 2013	1372248688	0	4295	4295	4295
Wed Jun 26 14:10:57 2013	1372248657	0	4295	4295	4295
Wed Jun 26 14:08:33 2013	1372248513	0	4295	4295	4295
Wed Jun 26 14:08:13 2013	1372248493	0	4295	4295	4295
Wed Jun 26 14:09:53 2013	1372248593	0	4295	4295	4295
Wed Jun 26 14:08:02 2013	1372248482	0	4295	4295	4295
Wed Jun 26 14:10:58 2013	1372248658	0	4295	4295	4295
Wed Jun 26 14:10:58 2013	1372248658	0	4296	4296	4296
Wed Jun 26 14:09:59 2013	1372248599	0	4296	4296	4296
Wed Jun 26 14:08:34 2013	1372248514	0	4296	4296	4296
Wed Jun 26 14:08:51 2013	1372248531	0	4296	4296	4296
Wed Jun 26 14:09:51 2013	1372248591	0	4296	4296	4296
Wed Jun 26 14:11:41 2013	1372248701	0	4296	4296	4296
Wed Jun 26 14:11:16 2013	1372248676	0	4296	4296	4296
Wed Jun 26 14:11:55 2013	1372248715	0	4296	4296	4296
Wed Jun 26 14:10:00 2013	1372248600	0	4296	4296	4296
Wed Jun 26 14:09:32 2013	1372248572	0	4296	4296	4296
Wed Jun 26 14:10:28 2013	1372248628	0	4296	4296	4296
Wed Jun 26 14:11:19 2013	1372248679	0	4296	4296	4296
Wed Jun 26 14:09:06 2013	1372248546	0	4296	4296	4296
Wed Jun 26 14:09:51 2013	1372248591	0	4296	4296	4296
Wed Jun 26 14:10:35 2013	1372248635	0	4296	4296	4296
Wed Jun 26 14:11:29 2013	1372248689	0	4296	4296	4296
Wed Jun 26 14:10:26 2013	1372248626	0	4297	4297	4296
Wed Jun 26 14:11:52 2013	1372248712	0	4297	4297	4297
Wed Jun 26 14:09:52 2013	1372248592	0	4297	4297	4297
Wed Jun 26 14:09:29 2013	1372248569	0	4297	4297	4297
Wed Jun 26 14:10:54 2013	1372248654	0	4297	4297	4297
Wed Jun 26 14:10:16 2013	1372248616	0	4297	4297	4297
Wed Jun 26 14:10:09 2013	1372248609	0	4297	4297	4297
Wed Jun 26 14:10:33 2013	1372248633	0	4297	4297	4297
Wed Jun 26 14:09:14 2013	1372248554	0	4297	4297	4297
Wed Jun 26 14:09:58 2013	1372248598	0	4297	4297	4297
Wed Jun 26 14:11:26 2013	1372248686	0	4297	4297	4297
Wed Jun 26 14:11:34 2013	1372248694	0	4297	4297	4297
Wed Jun 26 14:10:06 2013	1372248606	0	4297	4297	4297
Wed Jun 26 14:10:42 2013	1372248642	0	4297	4297	4297
Wed Jun 26 14:10:29 2013	1372248629	0	4297	4297	4297
Wed Jun 26 14:10:32 2013	1372248632	0	4297	4297	4297
Wed Jun 26 14:10:49 2013	1372248649	0	4298	4298	4298
Wed Jun 26 14:11:40 2013	1372248700	0	4298	4298	4298
Wed Jun 26 14:11:58 2013	1372248718	0	4298	4298	4298
Wed Jun 26 14:10:46 2013	1372248646	0	4298	4298	4298
Wed Jun 26 14:10:12 2013	1372248612	0	4298	4298	4298
Wed Jun 26 14:08:50 2013	1372248530	0	4298	4298	4298
Wed Jun 26 14:09:48 2013	1372248588	0	4299	4299	4298
Wed Jun 26 14:11:35 2013	1372248695	0	4299	4299	4299
Wed Jun 26 14:11:25 2013	1372248685	0	4299	4299	4299
Wed Jun 26 14:07:59 2013	1372248479	0	4299	4299	4299
Wed Jun 26 14:10:45 2013	1372248645	0	4299	4299	4299
Wed Jun 26 14:10:52 2013	1372248652	0	4299	4299	4299
Wed Jun 26 14:07:55 2013	1372248475	0	4299	4299	4299
Wed Jun 26 14:08:03 2013	1372248483	0	4299	4299	4299
Wed Jun 26 14:10:38 2013	1372248638	0	4299	4299	4299
Wed Jun 26 14:10:41 2013	1372248641	0	4299	4299	4299
Wed Jun 26 14:10:08 2013	1372248608	0	4299	4299	4299
Wed Jun 26 14:11:30 2013	1372248690	0	4300	4300	4300
Wed Jun 26 14:09:09 2013	1372248549	0	4300	4300	4300
Wed Jun 26 14:11:36 2013	1372248696	0	4300	4300	4300
Wed Jun 26 14:09:53 2013	1372248593	0	4300	4300	4300
Wed Jun 26 14:09:53 2013	1372248593	0	4300	4300	4300
Wed Jun 26 14:11:08 2013	1372248668	0	4300	4300	4300
Wed Jun 26 14:10:10 2013	1372248610	0	4300	4300	4300
Wed Jun 26 14:10:30 2013	1372248630	0	4300	4300	4300
Wed Jun 26 14:11:01 2013	1372248661	0	4300	4300	4300
Wed Jun 26 14:10:39 2013	1372248639	0	4301	4301	4301
Wed Jun 26 14:11:14 2013	1372248674	0	4301	4301	4301
Wed Jun 26 14:10:52 2013	1372248652	0	4301	4301	4301
Wed Jun 26 14:11:29 2013	1372248689	0	4301	4301	4301
Wed Jun 26 14:10:37 2013	1372248637	0	4301	4301	4301
Wed Jun 26 14:11:28 2013	1372248688	0	4301	4301	4301
Wed Jun 26 14:10:00 2013	1372248600	0	4301	4301	4301
Wed Jun 26 14:10:49 2013	1372248649	0	4301	4301	4301
Wed Jun 26 14:11:16 2013	1372248676	0	4301	4301	4301
Wed Jun 26 14:10:17 2013	1372248617	0	4301	4301	4301
Wed Jun 26 14:10:08 2013	1372248608	0	4301	4301	4301
Wed Jun 26 14:09:54 2013	1372248594	0	4301	4301	4301
Wed Jun 26 14:11:31 2013	1372248691	0	4301	4301	4301
Wed Jun 26 14:10:38 2013	1372248638	0	4301	4301	4301
Wed Jun 26 14:11:59 2013	1372248719	0	4302	4302	4301
Wed Jun 26 14:10:14 2013	1372248614	0	4302	4302	4302
Wed Jun 26 14:10:34 2013	1372248634	0	4302	4302	4302
Wed Jun 26 14:09:02 2013	1372248542	0	4302	4302	4302
Wed Jun 26 14:10:27 2013	1372248627	0	4302	4302	4302
